OrganizationName,PatentFilerName,LinuxFoundationMembership,RepositoryFullName,RepositoryURL,RepositoryForks,RepositoryWatchers,RepositorySizeInKiloBytes,RepositoryName,GitHubOrgName,GitHubOrgURL,RespositoryDescription
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Azure-RMSDocs.tr-tr,https://api.github.com/repos/Microsoft/Azure-RMSDocs.tr-tr,0,1,2711,Azure-RMSDocs.tr-tr,Microsoft,https://github.com/Microsoft,Public repository for Microsoft Azure Rights Management (RMS) documentation in Turkish (tr-tr).
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/MIMDocs.tr-tr,https://api.github.com/repos/Microsoft/MIMDocs.tr-tr,0,1,557,MIMDocs.tr-tr,Microsoft,https://github.com/Microsoft,Public repository for Microsoft Identity Manager (MIM) documentation in Turkish (tr-tr).
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vsts-rm-documentation,https://api.github.com/repos/Microsoft/vsts-rm-documentation,1,1,3,vsts-rm-documentation,Microsoft,https://github.com/Microsoft,
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/WhoisParsers,https://api.github.com/repos/Microsoft/WhoisParsers,1,13,184,WhoisParsers,Microsoft,https://github.com/Microsoft,"Download and parse Whois records from bulk whois database dumps of IANA organizations (ARIN, AFRINIC, APNIC, LACNIC, RIPE ). Crawl and parse RWhois records from RFC 2167 ARIN Referral Whois Servers"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/DirectXTK12,https://api.github.com/repos/Microsoft/DirectXTK12,12,83,1955,DirectXTK12,Microsoft,https://github.com/Microsoft,The DirectX Tool Kit (aka DirectXTK12) is a collection of helper classes for writing DirectX 12 code in C++
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/PowerBI-visuals,https://api.github.com/repos/Microsoft/PowerBI-visuals,48,57,1918,PowerBI-visuals,Microsoft,https://github.com/Microsoft,Documentation for creating visuals for Power BI
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/UWPCommunityToolkit,https://api.github.com/repos/Microsoft/UWPCommunityToolkit,189,791,193935,UWPCommunityToolkit,Microsoft,https://github.com/Microsoft,"The UWP Community Toolkit is a collection of helper functions, custom controls, and app services. It simplifies and demonstrates common developer tasks building UWP apps for Windows 10. The toolkit is part of the .NET Foundation."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/mwt-ds,https://api.github.com/repos/Microsoft/mwt-ds,11,35,99308,mwt-ds,Microsoft,https://github.com/Microsoft,Umbrella repository for projects related to the MWT Decision Service
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/pxt-arduino,https://api.github.com/repos/Microsoft/pxt-arduino,2,1,23520,pxt-arduino,Microsoft,https://github.com/Microsoft,A PXT target for Arduino-ARM based devices.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/core,https://api.github.com/repos/Microsoft/core,2,12,253,core,Microsoft,https://github.com/Microsoft,Home repository for .NET Core
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/UWPCommunityToolkit-docs,https://api.github.com/repos/Microsoft/UWPCommunityToolkit-docs,18,19,37800,UWPCommunityToolkit-docs,Microsoft,https://github.com/Microsoft,Documentation content for UWP Community Toolkit
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/uwp-shop-analytics-sample,https://api.github.com/repos/Microsoft/uwp-shop-analytics-sample,8,16,1710,uwp-shop-analytics-sample,Microsoft,https://github.com/Microsoft,"Sample demonstrating how to use UWP on Desktop, Mobile, and IoT with the power of Azure to build a data analytics solution for a shop owner."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/monaco-css,https://api.github.com/repos/Microsoft/monaco-css,1,2,29,monaco-css,Microsoft,https://github.com/Microsoft,"CSS, LESS and SCSS language support for the Monaco editor"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vscode-css-languageservice,https://api.github.com/repos/Microsoft/vscode-css-languageservice,2,12,344,vscode-css-languageservice,Microsoft,https://github.com/Microsoft,"CSS, LESS & SCSS language service extracted from VSCode to be reused, e.g in the Monaco editor."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/deployr-api-docs,https://api.github.com/repos/Microsoft/deployr-api-docs,0,0,273,deployr-api-docs,Microsoft,https://github.com/Microsoft,The DeployR APIs - Reference Documentation.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/pxt-arduino-core,https://api.github.com/repos/Microsoft/pxt-arduino-core,2,1,14,pxt-arduino-core,Microsoft,https://github.com/Microsoft,The C++ glue layer for microsoft/pxt-arduino
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/powerbi-models,https://api.github.com/repos/Microsoft/powerbi-models,1,3,256,powerbi-models,Microsoft,https://github.com/Microsoft,Contains JavaScript & TypeScript object models for Microsoft Power BI JavaScript SDK
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/window-post-message-proxy,https://api.github.com/repos/Microsoft/window-post-message-proxy,3,1,167,window-post-message-proxy,Microsoft,https://github.com/Microsoft,A generic messaging component for orchestrating promise based messages to/from a hosting application and an iframed component over the window.postMessage API.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/powerbi-router,https://api.github.com/repos/Microsoft/powerbi-router,1,1,153,powerbi-router,Microsoft,https://github.com/Microsoft,A lightweight router for the Power BI JavaScript SDK which allows a hosting application to register routes to extend and integrate with Power BI embedded components.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/XamarinAzure_ShoppingDemoApp,https://api.github.com/repos/Microsoft/XamarinAzure_ShoppingDemoApp,42,58,11035,XamarinAzure_ShoppingDemoApp,Microsoft,https://github.com/Microsoft,Xamarin and Azure Better Together demo app team.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vscode-json-languageservice,https://api.github.com/repos/Microsoft/vscode-json-languageservice,2,13,108,vscode-json-languageservice,Microsoft,https://github.com/Microsoft,"JSON language service extracted from VSCode to be reused, e.g in the Monaco editor."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/monaco-json,https://api.github.com/repos/Microsoft/monaco-json,1,4,24,monaco-json,Microsoft,https://github.com/Microsoft,JSON language support for the Monaco editor
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/fsharplu,https://api.github.com/repos/Microsoft/fsharplu,1,26,72,fsharplu,Microsoft,https://github.com/Microsoft,"This library provides a set of F# helpers for string manipulations, logging, collection data structures, file operations, text processing, security, async, parsing, diagnostics, configuration files and Json serialization."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/kafka-proxy-ws,https://api.github.com/repos/Microsoft/kafka-proxy-ws,0,5,11,kafka-proxy-ws,Microsoft,https://github.com/Microsoft,"A robust, scalable, high performance WebSockets based proxy for Kafka."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/http-post-message,https://api.github.com/repos/Microsoft/http-post-message,3,0,149,http-post-message,Microsoft,https://github.com/Microsoft,A generic messaging component to send HTTP style message payloads over the window.postMessage API. Requires an implementation of window postMessage proxy such as 'window-post-message-proxy'
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Cognitive-SpeakerRecognition-Android,https://api.github.com/repos/Microsoft/Cognitive-SpeakerRecognition-Android,0,5,84,Cognitive-SpeakerRecognition-Android,Microsoft,https://github.com/Microsoft,"Android SDK for Microsoft Speaker Recognition API, part of Cognitive Services"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Imagine_sylvan-sprinter,https://api.github.com/repos/Microsoft/Imagine_sylvan-sprinter,0,3,3203,Imagine_sylvan-sprinter,Microsoft,https://github.com/Microsoft,"Get the assets and code here, and then follow our Sylvan Sprinter tutorial to learn more about how to work with HTML5, JavaScript, and Visual Studio to create your game! Microsoft Imagine connects you with the tools and knowledge you need to create, code, and develop your ideas. http://imagine.microsoft.com"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Imagine_bee-control,https://api.github.com/repos/Microsoft/Imagine_bee-control,0,2,8402,Imagine_bee-control,Microsoft,https://github.com/Microsoft,"Get the assets and code here, and then follow our Bee Control tutorial to learn more about how to work with Unity, C#, and Visual Studio to complete this game! Microsoft Imagine connects you with the tools and knowledge you need to create, code, and develop your ideas. http://imagine.microsoft.com"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vsts-authentication-library-for-java,https://api.github.com/repos/Microsoft/vsts-authentication-library-for-java,0,0,886,vsts-authentication-library-for-java,Microsoft,https://github.com/Microsoft,Retrieve OAuth2 or Personal Accesss Tokens for Visual Studio Team Services (visualstudio.com) accounts.  Also provides secure storage for those secrets on different platforms.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/HoloLensCompanionKit,https://api.github.com/repos/Microsoft/HoloLensCompanionKit,8,20,51887,HoloLensCompanionKit,Microsoft,https://github.com/Microsoft,HoloLens Companion Kit -- This is a toolkit style repo for code bits and components that *do not run on HoloLens* but pair with HoloLens to build experiences.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/remotebuild,https://api.github.com/repos/Microsoft/remotebuild,0,0,6394,remotebuild,Microsoft,https://github.com/Microsoft,Server for building Cordova projects on a remote Mac
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/elfie-arriba,https://api.github.com/repos/Microsoft/elfie-arriba,3,4,5357,elfie-arriba,Microsoft,https://github.com/Microsoft,open source search projects
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/visualstudio.xunit,https://api.github.com/repos/Microsoft/visualstudio.xunit,0,0,481,visualstudio.xunit,Microsoft,https://github.com/Microsoft,Visual Studio Test Explorer runner for xUnit.net (please open issues in https://github.com/xunit/xunit)
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/taco-cli,https://api.github.com/repos/Microsoft/taco-cli,0,2,6384,taco-cli,Microsoft,https://github.com/Microsoft,Home of deprecated taco-cli code
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/azure-mobile-apps-with-ionic,https://api.github.com/repos/Microsoft/azure-mobile-apps-with-ionic,8,5,4111,azure-mobile-apps-with-ionic,Microsoft,https://github.com/Microsoft,Ionic template integrated with Azure mobile app services
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/URTEST_TERU,https://api.github.com/repos/Microsoft/URTEST_TERU,0,0,222,URTEST_TERU,Microsoft,https://github.com/Microsoft,Information about signing up for a free Epic Games account
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Cognitive-Recommendations-Windows,https://api.github.com/repos/Microsoft/Cognitive-Recommendations-Windows,2,3,118121,Cognitive-Recommendations-Windows,Microsoft,https://github.com/Microsoft,Repo
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Cognitive-Samples-VideoFrameAnalysis,https://api.github.com/repos/Microsoft/Cognitive-Samples-VideoFrameAnalysis,5,20,123,Cognitive-Samples-VideoFrameAnalysis,Microsoft,https://github.com/Microsoft,"A library with sample apps for continuous analysis of live video, using the Microsoft Cognitive Services Vision APIs."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/SaaSApp-ContosoShopkeeper,https://api.github.com/repos/Microsoft/SaaSApp-ContosoShopkeeper,0,3,41149,SaaSApp-ContosoShopkeeper,Microsoft,https://github.com/Microsoft,"The focus of this quick start is on leveraging Elastic Pools and understanding how the support the backend for a SaaS application like Contoso ShopKeeper, the design and implementation of the App Services component is considered out of scope.  Since the best way to understand the behavior of Elastic Pools is to experience using them under load, we provide a load generator. The load generator is a console application that targets one or more elastic database instances in an Elastic Pool with a specific write load. You can run multiple instances of the load generator with different settings if you want to create a blended load, e.g., a mix of heavy a light load. In addition, you do not need to target all databases in the pool by the load generator, so you can leave databases you choose without any load.  "
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vsts-dockerfiles,https://api.github.com/repos/Microsoft/vsts-dockerfiles,1,2,16,vsts-dockerfiles,Microsoft,https://github.com/Microsoft,A collection of Visual Studio Team Services and Team Foundation Service Dockerfiles for a variety of tasks and/or examples.  See each folder's readme file for more detailed descriptions.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Code-Search,https://api.github.com/repos/Microsoft/Code-Search,1,2,5,Code-Search,Microsoft,https://github.com/Microsoft,Code Search Admin scripts (SQL and PS) for managing a Code Search on-prem instance
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/api-guidelines,https://api.github.com/repos/Microsoft/api-guidelines,389,5165,158,api-guidelines,Microsoft,https://github.com/Microsoft,Microsoft REST API Guidelines
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/windows-dev-center-vsts-extension,https://api.github.com/repos/Microsoft/windows-dev-center-vsts-extension,0,11,224,windows-dev-center-vsts-extension,Microsoft,https://github.com/Microsoft,Visual Studio Team Services (VSTS) extension for performing continuous delivery to the Windows Dev Center store from your automated CI builds
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Imagine_street-racing,https://api.github.com/repos/Microsoft/Imagine_street-racing,0,1,22706,Imagine_street-racing,Microsoft,https://github.com/Microsoft,"Get the assets and code here, and then follow our Street Racing tutorial to learn more about how to work with Unity, C#, and Visual Studio to complete this game! Microsoft Imagine connects you with the tools and knowledge you need to create, code, and develop your ideas. http://imagine.microsoft.com"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Imagine_solar-system-viewer,https://api.github.com/repos/Microsoft/Imagine_solar-system-viewer,1,1,4719,Imagine_solar-system-viewer,Microsoft,https://github.com/Microsoft,"Get the assets and code here, and then follow our Solar System Viewer tutorial to learn more about how to work with WebGL, three.js, JavaScript, and Visual Studio to create your simulation! Microsoft Imagine connects you with the tools and knowledge you need to create, code, and develop your ideas. http://imagine.microsoft.com"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/fast-binary-indexed-tree-js,https://api.github.com/repos/Microsoft/fast-binary-indexed-tree-js,1,2,459,fast-binary-indexed-tree-js,Microsoft,https://github.com/Microsoft,A JavaScript implementation of Binary Indexed Tree with fast initialization
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/backbone-virtualized-listview,https://api.github.com/repos/Microsoft/backbone-virtualized-listview,2,6,595,backbone-virtualized-listview,Microsoft,https://github.com/Microsoft,Backbone list view with virtualization support
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Windows-Time-Calibration-Tools,https://api.github.com/repos/Microsoft/Windows-Time-Calibration-Tools,3,3,55,Windows-Time-Calibration-Tools,Microsoft,https://github.com/Microsoft,Window Tools for Calibrating Windows Time Service
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/sqlite-tracer,https://api.github.com/repos/Microsoft/sqlite-tracer,0,1,82,sqlite-tracer,Microsoft,https://github.com/Microsoft,A library and tool to profile and debug SQLite applications
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/deployr-rserve-java-client,https://api.github.com/repos/Microsoft/deployr-rserve-java-client,0,0,306,deployr-rserve-java-client,Microsoft,https://github.com/Microsoft,A RServe java client fork.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/techcasestudies,https://api.github.com/repos/Microsoft/techcasestudies,4,2,55753,techcasestudies,Microsoft,https://github.com/Microsoft,A github pages repo used to document Microsoft solution evidences
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/azure-acs-plugin,https://api.github.com/repos/Microsoft/azure-acs-plugin,1,0,20622,azure-acs-plugin,Microsoft,https://github.com/Microsoft,Azure Container Services plugin for Jenkins enables deploying containerized Java apps to Docker on Azure.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/projection-grid,https://api.github.com/repos/Microsoft/projection-grid,13,5,2469,projection-grid,Microsoft,https://github.com/Microsoft,
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/ionic-azure-conference-app,https://api.github.com/repos/Microsoft/ionic-azure-conference-app,8,11,42533,ionic-azure-conference-app,Microsoft,https://github.com/Microsoft,A demo of the Ionic 2 framework - using TypeScript and Azure App Services.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/formula,https://api.github.com/repos/Microsoft/formula,1,3,1617,formula,Microsoft,https://github.com/Microsoft,FORMULA 2.0: Formal Specifications for Verification and Synthesis
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Dynamics-AX-Scripts,https://api.github.com/repos/Microsoft/Dynamics-AX-Scripts,0,1,3,Dynamics-AX-Scripts,Microsoft,https://github.com/Microsoft,Scripts for Dynamics AX environments.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/SkypeBotsWithMedia,https://api.github.com/repos/Microsoft/SkypeBotsWithMedia,0,0,0,SkypeBotsWithMedia,Microsoft,https://github.com/Microsoft,bots with media
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/lagscope,https://api.github.com/repos/Microsoft/lagscope,1,0,15,lagscope,Microsoft,https://github.com/Microsoft,A Linux tool to measure the network transport layer latency.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Bing-Maps-V8-TypeScript-Definitions,https://api.github.com/repos/Microsoft/Bing-Maps-V8-TypeScript-Definitions,4,8,696,Bing-Maps-V8-TypeScript-Definitions,Microsoft,https://github.com/Microsoft,This project contains the TypeScript definitions for the Bing Maps V8 Web Control.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/aspnet-api-versioning,https://api.github.com/repos/Microsoft/aspnet-api-versioning,4,23,284,aspnet-api-versioning,Microsoft,https://github.com/Microsoft,"Provides a set of libraries which add service API versioning to ASP.NET Web API, OData with ASP.NET Web API, and ASP.NET Core."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/pxt-neopixel,https://api.github.com/repos/Microsoft/pxt-neopixel,2,2,37,pxt-neopixel,Microsoft,https://github.com/Microsoft,A Neo-Pixel package for pxt-microbit
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/pxt-i2c-fram,https://api.github.com/repos/Microsoft/pxt-i2c-fram,0,1,3,pxt-i2c-fram,Microsoft,https://github.com/Microsoft,A I2C package for pxt-microbit
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/iot-adk-addonkit,https://api.github.com/repos/Microsoft/iot-adk-addonkit,0,0,41193,iot-adk-addonkit,Microsoft,https://github.com/Microsoft,Contains command line scripts for package creation and image creation process and samples for iot products based on RPi2/MBM
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/sample-code,https://api.github.com/repos/Microsoft/sample-code,0,0,29686,sample-code,Microsoft,https://github.com/Microsoft,"appium sample code (dotnet, java, node, perl, php, python, ruby, etc.)"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/extension-manifest-editor,https://api.github.com/repos/Microsoft/extension-manifest-editor,0,3,1596,extension-manifest-editor,Microsoft,https://github.com/Microsoft,Allows extension publishers to preview how their description page will look like on Visual Studio Marketplace.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/PowerBI-visuals-sampleBarChart,https://api.github.com/repos/Microsoft/PowerBI-visuals-sampleBarChart,7,3,41,PowerBI-visuals-sampleBarChart,Microsoft,https://github.com/Microsoft,Bar Chart Custom Visual for tutorial.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Cognitive-LUIS-Windows,https://api.github.com/repos/Microsoft/Cognitive-LUIS-Windows,17,50,50,Cognitive-LUIS-Windows,Microsoft,https://github.com/Microsoft,"Windows (.Net) SDK for the Microsoft Language Understanding Intelligent Service API, part of Congitive Services"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/AzureSMR,https://api.github.com/repos/Microsoft/AzureSMR,0,4,58,AzureSMR,Microsoft,https://github.com/Microsoft,"R Package for managing a selection of Azure resources. Targeted at Data Scientists who need to control Azure Resources without needing to both Administrators. APIs include Storage Blobs, HDInsight(Nodes, Hive, Spark), ARM, VMs"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/satcheljs,https://api.github.com/repos/Microsoft/satcheljs,0,18,752,satcheljs,Microsoft,https://github.com/Microsoft,Satchel is a data store based on the Flux architecture.  It is characterized by exposing an observable state that makes view updates painless and efficient.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/appium,https://api.github.com/repos/Microsoft/appium,0,3,35834,appium,Microsoft,https://github.com/Microsoft,:iphone: Automation for iOS and Android Apps.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/companion-device-framework,https://api.github.com/repos/Microsoft/companion-device-framework,2,5,41,companion-device-framework,Microsoft,https://github.com/Microsoft,"This repo hosts a set of Windows UWP sample code to illustrate the use of Companion Device Framework, a new feature in Windows 10, enabling developers to build UWP apps to unlock Windows 10 PCs. More info available here - https://msdn.microsoft.com/en-us/windows/uwp/security/companion-device-unlock"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/satcheljs-stitch,https://api.github.com/repos/Microsoft/satcheljs-stitch,0,0,13,satcheljs-stitch,Microsoft,https://github.com/Microsoft,Event aggregation middleware for SatchelJS.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/satcheljs-snapshots,https://api.github.com/repos/Microsoft/satcheljs-snapshots,0,0,16,satcheljs-snapshots,Microsoft,https://github.com/Microsoft,Adds snapshotting support to SatchelJS stores
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/satcheljs-trace,https://api.github.com/repos/Microsoft/satcheljs-trace,0,0,11,satcheljs-trace,Microsoft,https://github.com/Microsoft,Tracing middleware for SatchelJS
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/FetchClimate,https://api.github.com/repos/Microsoft/FetchClimate,1,1,5575,FetchClimate,Microsoft,https://github.com/Microsoft,"FetchClimate is a fast, free, intelligent climate data retrieval service that gives you the climate data you need. With FetchClimate, an Azure web service, you can retrieve data for any geographical region, at any grid resolution—global, continental, a few kilometers—and for any range of years, days within the year, or hours within the day. FetchClimate automatically selects the most appropriate data sources and can return information about the uncertainty of the data sources used. You can enable others to retrieve the same data by sharing a URL for your query."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/satcheljs-react-devtools,https://api.github.com/repos/Microsoft/satcheljs-react-devtools,0,0,34,satcheljs-react-devtools,Microsoft,https://github.com/Microsoft,Dev tools for working with SatchelJS and React
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/satcheljs-todomvc,https://api.github.com/repos/Microsoft/satcheljs-todomvc,0,0,53,satcheljs-todomvc,Microsoft,https://github.com/Microsoft,Sample code for SatchelJS
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vsts-extension-color-control,https://api.github.com/repos/Microsoft/vsts-extension-color-control,5,8,967,vsts-extension-color-control,Microsoft,https://github.com/Microsoft,This is an example of a custom control extension for use in on-premise instances of Visual Studio Team Services on the work item form.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/logstash-output-application-insights,https://api.github.com/repos/Microsoft/logstash-output-application-insights,1,0,128,logstash-output-application-insights,Microsoft,https://github.com/Microsoft,"A plugin for logstash, written in ruby, that will enable to forward collected and processed data, by logstash input and filter plugins,  to Application Insights Analytics Open Schema"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Resource-Static-Analysis,https://api.github.com/repos/Microsoft/Resource-Static-Analysis,1,14,1932,Resource-Static-Analysis,Microsoft,https://github.com/Microsoft,"The Resource Static Analysis enables companies and localization suppliers to quickly add scalable validation checks to help ensure quality doesn't suffer as software and content is localized and data is exchanged between internal workflows and even between companies. The analysis engine is already in use by multiple teams at Microsoft, including Windows (WDG), Office (ASG), and Azure+SQL+VS (C&E)."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Docs-1,https://api.github.com/repos/Microsoft/Docs-1,8,4,52003,Docs-1,Microsoft,https://github.com/Microsoft,Documentation for ASP.NET Core
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/LightGBM,https://api.github.com/repos/Microsoft/LightGBM,187,1307,1270,LightGBM,Microsoft,https://github.com/Microsoft,"LightGBM is a fast, distributed, high performance gradient boosting (GBDT, GBRT, GBM or MART) framework based on decision tree algorithms, used for ranking, classification and many other machine learning tasks. It is under the umbrella of the DMTK(http://github.com/microsoft/dmtk) project of Microsoft."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/dumpling,https://api.github.com/repos/Microsoft/dumpling,1,0,521,dumpling,Microsoft,https://github.com/Microsoft,"Source code for dumpling.web a web service for collecting and indexing mini dumps, core dumps and macho dumps, along with related files and diagnostic information"
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/windows-itpro-docs,https://api.github.com/repos/Microsoft/windows-itpro-docs,59,32,117903,windows-itpro-docs,Microsoft,https://github.com/Microsoft,This is used for contributions to the Windows 10 TechNet content for IT professionals.
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/rudder,https://api.github.com/repos/Microsoft/rudder,2,5,668,rudder,Microsoft,https://github.com/Microsoft,Static analysis of MSIL based on the analysis-net infrastructure
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/Burrow,https://api.github.com/repos/Microsoft/Burrow,0,0,151,Burrow,Microsoft,https://github.com/Microsoft,Kafka Consumer Lag Checking
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/vsts-extension-integer-control,https://api.github.com/repos/Microsoft/vsts-extension-integer-control,3,6,190,vsts-extension-integer-control,Microsoft,https://github.com/Microsoft,"This custom control extension gives users the ability to change the value of an integer field by clicking on up and down arrows.  There is still an ability to type the value, like you would on any integer field."
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/gulp-core-build,https://api.github.com/repos/Microsoft/gulp-core-build,3,2,268,gulp-core-build,Microsoft,https://github.com/Microsoft,gulp-core-build
Microsoft,"MICROSOFT TECHNOLOGY LICENSING, LLC.",None,Microsoft/gulp-core-build-karma,https://api.github.com/repos/Microsoft/gulp-core-build-karma,0,0,115,gulp-core-build-karma,Microsoft,https://github.com/Microsoft,gulp-core-build-karma
